t_s,x_m,h_m,vx_mps,hdot_mps,path_speed_mps,ax_mps2,ah_mps2,accel_norm_mps2,jx_mps3,jh_mps3
2.90125,17.4042378981126,2.79351432512432,7.81119089743547,3.36425654376127,8.50487656162153,2.21911975487152,2.94874500667149,3.69047281534915,-0.719305051888895,-1.2504183076673
2.915,17.5118512278729,2.8400510469505,7.84163300866596,3.40467996555948,8.5488627261456,2.20862152273428,2.93076196557058,3.66979219159889,-0.80752548404665,-1.36538642096936
2.92875,17.6198821061501,2.88714184099821,7.87192246507174,3.4448452360369,8.59267839479328,2.19691802930502,2.91119456727802,3.64712251453587,-0.894605905005989,-1.48085911767765
2.9425,17.7283283205058,2.93478300770416,7.90204280393472,3.48473052469772,8.63629708295034,2.18402535438474,2.89003633563151,3.62246832558489,-0.980487669655574,-1.59676906474351
2.95625,17.8371874336843,2.98297054675282,7.93197778913765,3.52431391839263,8.67969240484644,2.16996037532559,2.8672817265685,3.59583544256363,-1.06511341909292,-1.71304802157179
2.97,17.9464567868043,3.03170015602839,7.96171142200758,3.56357343422054,8.72283809252518,2.15474074920454,2.84292614041591,3.56723096198475,-1.14842710109541,-1.82962686762589
2.98375,18.0561335026949,3.08096723074551,7.99122795191394,3.60248703259575,8.76570801472826,2.13838489471937,2.81696593379686,3.53666326219164,-1.23037398994565,-1.94643563066055
2.9975,18.1662144893794,3.13076686276044,8.02051188661377,3.64103263047691,8.80827619568724,2.12091197381678,2.78939843114292,3.50414200744519,-1.31090070561706,-2.06340351558441
3.01125,18.2766964436973,3.18109384006546,8.04954800234485,3.67918811475118,8.85051683382277,2.10234187305923,2.76022193580664,3.46967815310388,-1.38995523232002,-2.18045893395153
3.025,18.3875758550632,3.23194264646825,8.07832135365837,3.71693135576852,8.89240432034374,2.08269518474551,2.7294357407642,3.43328395206734,-1.46748693640862,-2.29752953408213
3.03875,18.4988490093601,3.28330746145849,8.10681728299229,3.75424022101997,8.93391325774694,2.06199318778474,2.69704013889832,3.39497296267575,-1.54344658364332,-2.41454223181222
3.0525,18.6105119929628,3.33518216026317,8.13502142997886,3.79109258895502,8.97501847821189,2.04025782834115,2.6630364328556,3.35476005830873,-1.61778635581894,-2.53142324187283
3.06625,18.7225606968858,3.38756031409315,8.1629197404859,3.82746636293067,9.01569506188958,2.01751170025143,2.62742694446729,3.31266143895873,-1.69045986674423,-2.64809810989838
3.08,18.8349908210552,3.44043519058237,8.19049847538622,3.86333948528783,9.05591835508073,1.99377802522953,2.59021502372516,3.26869464511748,-1.76142217758796,-2.76449174506361
3.09375,18.9477978786984,3.49379975442114,8.21774421905223,3.89868995154747,9.09566398830034,1.96908063286243,2.55140505730584,3.22287857437412,-1.83062981158102,-2.88052845335035
